customer_unique_id,customer_city,customer_state,total_orders,total_spent,average_order_value,first_purchase,last_purchase,average_delivery_days,cancelled_orders,delay_percentage
00704e915ae0d4a236eace0267454cf9,Sabara,MG,1,123.39,123.39,"2017-07-31 23:07:11","2017-07-31 23:07:11",9.00,0,0.00
00705dcbc0b9cad67abd658612770905,"Sao Paulo",SP,1,47.93,47.93,"2018-08-10 16:55:53","2018-08-10 16:55:53",4.00,0,0.00
0071f46a072a9ae25bbe4438b15efe9c,Aracatuba,SP,0,NULL,NULL,NULL,NULL,NULL,0,NULL
00720f160ff500d3605a1bf403eb62d9,Jundiai,SP,1,118.54,118.54,"2018-05-19 08:29:57","2018-05-19 08:29:57",9.00,0,0.00
00728bae3dec9c16b2193ab7e3195eb7,"Paty Do Alferes",RJ,1,211.01,211.01,"2018-01-14 23:22:38","2018-01-14 23:22:38",31.00,0,0.00
00737247e3dc1942da2c527ef3bd2709,Vespasiano,MG,1,78.20,78.20,"2018-03-24 12:25:44","2018-03-24 12:25:44",26.00,0,100.00
0074a1d3f1995ff0538dc7197500973c,"Capivari De Baixo",SC,1,624.90,624.90,"2018-05-10 11:06:18","2018-05-10 11:06:18",22.00,0,0.00
00762eafc5dac5fc1574f91e9b7c9b67,"Sao Paulo",SP,1,233.93,233.93,"2018-02-07 22:06:31","2018-02-07 22:06:31",3.00,0,0.00
007658319c060f337577e8a1834d5df5,"Joao Pessoa",PB,1,119.45,119.45,"2018-07-04 10:45:14","2018-07-04 10:45:14",23.00,0,0.00
00765d375af0e700f61c57db00a8ee63,"Santa Barbara D'Oeste",SP,1,215.01,215.01,"2017-08-10 16:54:23","2017-08-10 16:54:23",6.00,0,0.00
0076a71311bb2386a353f5ba87d2aa29,Quixada,CE,1,70.53,70.53,"2017-07-28 18:52:58","2017-07-28 18:52:58",13.00,0,0.00
00776f3807b128beca64cd0b27138d92,"Sao Paulo",SP,1,321.57,321.57,"2017-09-21 19:05:52","2017-09-21 19:05:52",12.00,0,0.00
0077ba3f829303a1dce98552495c91a1,"Sao Paulo",SP,1,159.65,159.65,"2018-06-19 09:11:42","2018-06-19 09:11:42",15.00,0,0.00
0077dc76aaf02323f03bce9b00878253,Arapiraca,AL,1,874.42,874.42,"2018-03-11 17:09:55","2018-03-11 17:09:55",31.00,0,0.00
0078108af1d2dc4b1601c744ca581b4f,"Serra Negra",SP,1,66.72,66.72,"2018-05-07 13:51:40","2018-05-07 13:51:40",10.00,0,0.00
0078bb0f0d23e922d08437b7d0e13907,"Belo Horizonte",MG,1,44.09,44.09,"2017-12-21 23:56:54","2017-12-21 23:56:54",18.00,0,0.00
007953b3182d5ccc9189a694f5c68163,Guarulhos,SP,1,112.08,112.08,"2017-04-15 22:00:21","2017-04-15 22:00:21",24.00,0,100.00
00797f371bc0f6adb4d267be541a92da,Cruzeiro,SP,1,67.36,67.36,"2018-04-09 13:43:51","2018-04-09 13:43:51",7.00,0,0.00
0079b50e9f77c1148b472818f92eaebc,"Miguel Pereira",RJ,1,41.69,41.69,"2017-11-26 18:13:28","2017-11-26 18:13:28",9.00,0,0.00
0079b7407a428543a7f178cc09164035,Sorocaba,SP,1,64.00,64.00,"2017-11-29 17:44:25","2017-11-29 17:44:25",8.00,0,0.00
007a2fab7046647dad04fe7d08c57820,"Rio De Janeiro",RJ,1,126.48,126.48,"2018-02-03 20:41:36","2018-02-03 20:41:36",19.00,0,0.00
007ad549acb91673f04eac22c0568114,"Mogi Das Cruzes",SP,1,90.85,90.85,"2017-09-26 14:42:47","2017-09-26 14:42:47",6.00,0,0.00
007b8307b6448f0425ff2001f00c1bdb,Belem,PA,1,40.94,40.94,"2018-05-14 21:18:41","2018-05-14 21:18:41",17.00,0,0.00
007ba48697b079e78f168b051462dd1b,"Campos Do Jordao",SP,1,147.78,147.78,"2018-06-06 23:49:36","2018-06-06 23:49:36",11.00,0,0.00
007d9f716ead2bc8712255271a38f609,Goiania,GO,1,67.57,67.57,"2018-01-01 15:27:17","2018-01-01 15:27:17",17.00,0,0.00
007e21b7a007c8f8dadfa43c9d5a91db,"Rio De Janeiro",RJ,1,70.75,70.75,"2018-03-10 22:58:30","2018-03-10 22:58:30",40.00,0,100.00
0083e758383b3deb6c6dac1b0b431ac0,"Praia Grande",SP,1,42.35,42.35,"2018-01-06 11:33:27","2018-01-06 11:33:27",21.00,0,0.00
00842c7d0cedb9e1edad8e9b7d148f09,Tijucas,SC,1,64.55,64.55,"2017-04-05 21:26:56","2017-04-05 21:26:56",30.00,0,0.00
0085139b503668b3addcfe826d91be8d,Urania,SP,1,504.47,504.47,"2018-01-30 13:48:42","2018-01-30 13:48:42",16.00,0,0.00
0085d749fc64f766ece1729464f8039a,"Jaboatao Dos Guararapes",PE,1,349.53,349.53,"2018-03-21 22:59:41","2018-03-21 22:59:41",15.00,0,0.00
008778a1591d49f6b2464dffaa4fa662,"Sao Paulo",SP,1,260.55,260.55,"2017-07-19 19:43:14","2017-07-19 19:43:14",2.00,0,0.00
0087c31081ea8d160baa06bf4ad4d76f,Joinville,SC,1,183.05,183.05,"2018-06-22 19:57:24","2018-06-22 19:57:24",9.00,0,0.00
0087eede471173af78d789df249c3a45,"Porto Alegre",RS,1,151.11,151.11,"2017-02-16 20:12:03","2017-02-16 20:12:03",13.00,0,0.00
008b06aba4b5f5b5b94f525ccf520624,Sorocaba,SP,1,90.50,90.50,"2018-08-22 10:49:05","2018-08-22 10:49:05",6.00,0,0.00
008b82b072c6b564fcce49a325f84097,"Rio De Janeiro",RJ,1,45.13,45.13,"2018-03-10 18:42:35","2018-03-10 18:42:35",23.00,0,0.00
008ca52811784a181c8c88e8d66b49db,Natal,RN,1,136.64,136.64,"2018-08-15 23:01:42","2018-08-15 23:01:42",11.00,0,0.00
008d17333e414049279c7822dfd5f019,"Sao Paulo",SP,1,132.05,132.05,"2017-08-23 12:59:04","2017-08-23 12:59:04",5.00,0,0.00
008ea5bdd1a99fb584cce7739349da75,Fortaleza,CE,1,64.04,64.04,"2018-04-13 20:34:21","2018-04-13 20:34:21",28.00,0,100.00
008f3d5f45a11059239a5c452cd00006,"Sao Pedro Da Agua Branca",MA,1,336.56,336.56,"2017-01-26 09:11:37","2017-01-26 09:11:37",19.00,0,0.00
008fb2ecc75561d202dd4db2e0ceec25,"Sao Paulo",SP,1,40.77,40.77,"2017-05-31 22:42:05","2017-05-31 22:42:05",8.00,0,0.00
009000746b4fc73fe77ecc396fdb78d2,"Belo Horizonte",MG,1,166.59,166.59,"2017-11-29 08:22:33","2017-11-29 08:22:33",8.00,0,0.00
009062f98089a091615b5c9faa13de26,"Vila Velha",ES,1,30.27,30.27,"2017-09-12 22:53:28","2017-09-12 22:53:28",7.00,0,0.00
009210a1646725341917560a13f7799f,"Planaltina Do Parana",PR,1,25.85,25.85,"2017-08-02 12:48:40","2017-08-02 12:48:40",14.00,0,0.00
009231b0ef6a6b4f5a5fe46938827b83,Campinas,SP,1,108.83,108.83,"2018-02-04 22:23:22","2018-02-04 22:23:22",11.00,0,0.00
009301957bc7714394865c44650d8060,Campinas,SP,1,93.78,93.78,"2017-06-23 11:35:41","2017-06-23 11:35:41",9.00,0,0.00
0093aeb87eca387dd153f965aa10c060,"Sao Paulo",SP,1,149.69,149.69,"2017-11-21 17:34:43","2017-11-21 17:34:43",2.00,0,0.00
0093c499f4f9c0e169ead490aa62ce3e,Barbacena,MG,1,226.22,226.22,"2017-06-12 19:38:57","2017-06-12 19:38:57",13.00,0,0.00
0093dbe7f479386a92095026decf825d,"Sao Paulo",SP,1,43.58,43.58,"2017-11-27 19:48:08","2017-11-27 19:48:08",8.00,0,0.00
00941614a654458b888b8780815bd26c,Jacarei,SP,1,185.83,185.83,"2017-03-29 10:31:33","2017-03-29 10:31:33",13.00,0,0.00
00950dbc783342e164c24e09023ebcb7,Guarulhos,SP,1,89.10,89.10,"2018-07-03 15:48:48","2018-07-03 15:48:48",1.00,0,0.00
009671b5dc80cdf32aeb5850868ba81c,"Rio De Janeiro",RJ,1,110.72,110.72,"2017-06-21 14:03:19","2017-06-21 14:03:19",14.00,0,0.00
0096c18412349537abc45e350581cbbc,"Novo Hamburgo",RS,1,770.24,770.24,"2017-03-14 17:33:28","2017-03-14 17:33:28",7.00,0,0.00
0096c9cb600a08e601f7c2be6734531a,Aruja,SP,1,186.92,186.92,"2017-07-28 12:19:51","2017-07-28 12:19:51",10.00,0,0.00
0096f8cd903cc205efab77d5ae6bb6f1,Piracicaba,SP,1,147.97,147.97,"2018-02-12 22:18:35","2018-02-12 22:18:35",20.00,0,0.00
00970787f181925ba33bd32b3817f742,"Rio De Janeiro",RJ,1,35.40,35.40,"2017-09-16 01:30:57","2017-09-16 01:30:57",14.00,0,0.00
0097c1e3f3c2fed7a7d8cf30be1a33df,Itu,SP,1,101.73,101.73,"2017-11-27 13:25:08","2017-11-27 13:25:08",3.00,0,0.00
0097fca0db567f5ca79509b7b4fc1c2d,"Sao Paulo",SP,1,227.63,227.63,"2018-04-19 11:17:55","2018-04-19 11:17:55",2.00,0,0.00
00986cafefb6e670cceca01694bda599,Pedreira,SP,1,66.91,33.46,"2017-12-31 17:55:07","2017-12-31 17:55:07",11.00,0,0.00
0098853a28531d48988a2fb02b30840e,Niteroi,RJ,1,79.38,79.38,"2018-06-08 12:06:19","2018-06-08 12:06:19",7.00,0,0.00
009890d2f2b15df1267ed7f90f45fc4e,"Campos Belos",GO,1,98.16,98.16,"2018-04-23 13:23:27","2018-04-23 13:23:27",10.00,0,0.00
0098f4847541cc7d676f9a5efc64c0f0,"Belo Horizonte",MG,1,147.55,147.55,"2017-04-17 18:46:05","2017-04-17 18:46:05",8.00,0,0.00
009a0802534f904b40b9d512b49794e1,"Rio De Janeiro",RJ,0,NULL,NULL,NULL,NULL,NULL,0,NULL
009a3ad0cbdfc7f5481488472f72e8b1,Campinas,SP,1,21.04,21.04,"2018-04-04 08:46:50","2018-04-04 08:46:50",1.00,0,0.00
009b0127b727ab0ba422f6d9604487c7,"Sao Jose Dos Campos",SP,0,NULL,NULL,NULL,NULL,NULL,0,NULL
009dd7b313c04f4ccd9d4e423bc04ba7,"Poco Fundo",MG,1,136.80,136.80,"2018-04-25 07:27:40","2018-04-25 07:27:40",22.00,0,0.00
009e70fcdd4ea3769c73210414e73c64,Campanha,MG,1,49.69,49.69,"2017-06-19 08:37:15","2017-06-19 08:37:15",24.00,0,0.00
009f647a455451d6c325bef96685e1c1,Uberlandia,MG,1,144.31,144.31,"2018-04-27 17:52:31","2018-04-27 17:52:31",9.00,0,0.00
00a02d822b18db532e50e0607e615f3b,"Sao Bernardo Do Campo",SP,1,199.26,199.26,"2018-08-14 11:29:10","2018-08-14 11:29:10",8.00,0,0.00
00a089b8c7ab1e3808c3ad7de7a254dd,Campinas,SP,1,42.47,42.47,"2018-06-20 07:49:50","2018-06-20 07:49:50",5.00,0,0.00
00a1c6913daeda0b7f9b79f802805fdb,"Sao Miguel Do Oeste",SC,1,101.34,101.34,"2017-12-27 12:03:40","2017-12-27 12:03:40",12.00,0,0.00
00a1d0d7d91c17c634d6896ce10ce1c6,Fortaleza,CE,1,114.58,114.58,"2018-07-30 12:48:50","2018-07-30 12:48:50",17.00,0,0.00
00a1e8f160b36ccdcbca310933f12a3b,"Sao Paulo",SP,1,36.48,36.48,"2017-11-29 09:03:35","2017-11-29 09:03:35",2.00,0,0.00
00a218ea82c458456098caa1c4a7e796,"Mar De Espanha",MG,1,66.99,66.99,"2017-03-01 08:32:00","2017-03-01 08:32:00",14.00,0,0.00
00a33236962b4ac37fd25275be9c206b,"Rio De Janeiro",RJ,1,116.84,116.84,"2018-08-19 17:25:43","2018-08-19 17:25:43",5.00,0,0.00
00a39521eb40f7012db50455bf083460,Brasilia,DF,2,123.25,61.63,"2018-05-23 20:14:21","2018-06-03 10:12:57",17.50,0,0.00
00a3a868d6047bac2888d27b16743ba0,"Rio De Janeiro",RJ,1,105.08,105.08,"2018-02-10 16:08:29","2018-02-10 16:08:29",19.00,0,0.00
00a6ee75a90222405df9d8d59babc513,"Bom Jardim",MA,1,60.05,60.05,"2017-07-06 22:54:18","2017-07-06 22:54:18",17.00,0,0.00
00a78b45ea275348c1a8081bef9ab61b,"Santa Barbara D'Oeste",SP,1,182.29,182.29,"2017-12-29 20:20:52","2017-12-29 20:20:52",6.00,0,0.00
00a7d14cb10e11b7f7d65120a7e3942f,"Sao Paulo",SP,1,64.42,64.42,"2017-04-12 13:01:41","2017-04-12 13:01:41",7.00,0,0.00
00a9fd000ff87bb48b989df819c418f5,"Rio De Janeiro",RJ,1,259.40,64.85,"2018-03-20 07:08:27","2018-03-20 07:08:27",6.00,0,0.00
00aafcd186fbd5da867f9b8df04518aa,"Bom Jesus Do Itabapoana",RJ,1,132.48,132.48,"2018-02-15 18:54:00","2018-02-15 18:54:00",60.00,0,100.00
00ab80210f1875276065f3c1911a2110,"Sao Paulo",SP,1,33.37,33.37,"2018-04-03 14:02:35","2018-04-03 14:02:35",2.00,0,0.00
00ab8b4d83051d5a41842abe7ff473fc,Indaiatuba,SP,1,144.66,144.66,"2017-12-02 11:17:52","2017-12-02 11:17:52",3.00,0,0.00
00aba8ca6b7a455bcde671692a3f9e51,Castelo,ES,1,40.60,40.60,"2017-11-27 09:36:59","2017-11-27 09:36:59",23.00,0,0.00
00ac9cd5c4ad19e16e7c6f6864711737,Itajuba,MG,1,231.45,231.45,"2017-04-28 14:20:07","2017-04-28 14:20:07",11.00,0,0.00
00ad4e6c01a3039fa1b45eaadb4222e4,Aparecida,SP,1,78.51,78.51,"2018-06-22 22:30:56","2018-06-22 22:30:56",5.00,0,0.00
00ad5165112e0e9a91a23b1132716584,"Rio De Janeiro",RJ,1,100.54,100.54,"2017-03-28 13:47:36","2017-03-28 13:47:36",2.00,0,0.00
00adeda9b742746c0c66e10d00ea1b74,"Sao Paulo",SP,1,2148.40,2148.40,"2017-11-07 16:54:04","2017-11-07 16:54:04",7.00,0,0.00
00ae50eb5e1d2514f694dee1dcbbd5ae,"Sao Paulo",SP,1,276.11,276.11,"2018-05-10 22:19:03","2018-05-10 22:19:03",6.00,0,0.00
00ae9ea276a5a4335382c9391059ddf2,"Sao Gabriel Da Palha",ES,1,140.00,140.00,"2017-09-13 08:19:01","2017-09-13 08:19:01",22.00,0,0.00
00af5c2c9fd47849143be82aea5ab2cf,Acopiara,CE,1,148.76,148.76,"2018-01-09 11:21:46","2018-01-09 11:21:46",31.00,0,0.00
00b0595d2b0f0b838edb7fbc749ea644,Jacobina,BA,1,138.41,138.41,"2017-07-29 12:08:09","2017-07-29 12:08:09",12.00,0,0.00
00b0d21952ae29dfe79db614512a27c2,"Rio De Janeiro",RJ,1,418.17,418.17,"2017-12-08 13:19:14","2017-12-08 13:19:14",10.00,0,0.00
00b1066a65657ee1759544f6b61a4e2c,"Sao Paulo",SP,1,64.58,64.58,"2018-05-11 07:08:35","2018-05-11 07:08:35",7.00,0,0.00
00b1b0f856eb804d554ceab3d8f1dc35,Brasilia,DF,1,226.14,226.14,"2018-01-19 01:17:29","2018-01-19 01:17:29",10.00,0,0.00
00b1d2492b4127598629f19a22a32be8,"Sao Paulo",SP,1,146.90,146.90,"2017-11-23 09:49:45","2017-11-23 09:49:45",4.00,0,0.00
00b21d737fc7f475c145ca292832385d,"Belo Horizonte",MG,1,177.59,177.59,"2018-02-23 21:28:02","2018-02-23 21:28:02",10.00,0,0.00
00b246520d4904724f9b20188a2ff39b,"Belo Campo",BA,1,35.05,35.05,"2018-06-02 14:02:44","2018-06-02 14:02:44",36.00,0,0.00
00b2ca23369b68c4d4105ecea9c0cb93,"Alto Santo",CE,1,103.27,103.27,"2018-08-03 08:59:39","2018-08-03 08:59:39",13.00,0,0.00
00b2ee6366438f46105832fd9acaf56f,Fortaleza,CE,1,283.54,283.54,"2018-04-03 12:39:14","2018-04-03 12:39:14",11.00,0,0.00
00b309d0151d92709de70e43d662711b,"Rio De Janeiro",RJ,1,107.78,53.89,"2017-10-11 11:38:12","2017-10-11 11:38:12",12.00,0,0.00
00b5ba65365dad1d25811bf5e45fc983,Pitangueiras,SP,1,106.16,106.16,"2017-11-26 22:56:45","2017-11-26 22:56:45",10.00,0,0.00
00b72937dcd829c0d8ca72ec77cd073c,"Sao Paulo",SP,1,128.59,128.59,"2017-06-15 18:58:28","2017-06-15 18:58:28",6.00,0,0.00
00b742e2f6d8fa571cd560007081d53b,"Pocos De Caldas",MG,1,181.05,181.05,"2018-06-20 19:22:00","2018-06-20 19:22:00",19.00,0,0.00
00b8076004092a29c2c934570c356fc7,"Sao Paulo",SP,1,223.88,223.88,"2018-03-20 22:36:58","2018-03-20 22:36:58",8.00,0,0.00
00b9746bf8ac2964942d8b969f015196,"Belo Horizonte",MG,1,94.36,94.36,"2018-08-01 13:02:26","2018-08-01 13:02:26",5.00,0,0.00
00ba737b18a7996f68cb8a99556bedd4,Serra,ES,1,141.14,141.14,"2017-07-11 23:14:57","2017-07-11 23:14:57",19.00,0,0.00
00bab5c446ba511117719c775a3f78e8,Guaruja,SP,1,45.07,45.07,"2018-01-14 11:56:35","2018-01-14 11:56:35",8.00,0,0.00
00bbfe2f540d0cfccbb098d92c503eca,"Rio De Janeiro",RJ,1,77.57,77.57,"2017-10-29 20:51:29","2017-10-29 20:51:29",14.00,0,0.00
00bc6cf36e50f21a8478d86721c07aa5,"Sao Paulo",SP,1,63.61,63.61,"2018-03-11 16:52:50","2018-03-11 16:52:50",10.00,0,0.00
00bcc55fd3eb23fc001365c5f0c3c3ba,"Praia Grande",SP,1,16.78,16.78,"2018-02-05 18:08:41","2018-02-05 18:08:41",2.00,0,0.00
00bd169997f142571c113645554663d6,"Belo Horizonte",MG,1,55.60,27.80,"2017-11-21 14:45:07","2017-11-21 14:45:07",4.00,0,0.00
00bd194837f2ad36d45985a6205df78a,"Sao Paulo",SP,1,169.37,169.37,"2018-04-28 12:42:16","2018-04-28 12:42:16",5.00,0,0.00
00bd903b65b4c9a1c822887d0b012592,"Rio De Janeiro",RJ,1,121.68,121.68,"2018-05-18 00:32:21","2018-05-18 00:32:21",4.00,0,0.00
00be1845d956d40218db17093f667764,Salvador,BA,1,68.66,34.33,"2017-11-24 17:09:16","2017-11-24 17:09:16",28.00,0,100.00
00bee19e1199bc5cede1c674177b9e22,Goiania,GO,1,673.69,673.69,"2017-11-17 19:42:27","2017-11-17 19:42:27",25.00,0,0.00
00bfe974afd63b30ed282dc69892fb98,Americana,SP,1,126.66,126.66,"2017-12-28 08:02:02","2017-12-28 08:02:02",11.00,0,0.00
00c003ed13c76042b78d53fbc26930d0,Cariacica,ES,1,204.24,204.24,"2017-03-16 20:25:10","2017-03-16 20:25:10",11.00,0,0.00
00c04df1c94e385d57d4a33a2965217c,"Santa Barbara",MG,1,88.94,88.94,"2018-03-01 19:25:49","2018-03-01 19:25:49",15.00,0,0.00
00c05fe9d2f8b245f1f86fe559175f24,Serra,ES,1,388.74,388.74,"2018-06-14 15:47:45","2018-06-14 15:47:45",12.00,0,0.00
00c07da5ba0e07b4f248a3a373b07476,Jacobina,BA,1,2304.68,2304.68,"2018-07-27 14:28:20","2018-07-27 14:28:20",14.00,0,0.00
00c0bbc49a530c07c110d269211da046,Capivari,SP,1,111.32,111.32,"2017-11-29 21:11:12","2017-11-29 21:11:12",6.00,0,0.00
00c19498681c665889d1212be870e8df,Viamao,RS,1,130.15,130.15,"2017-11-17 19:51:56","2017-11-17 19:51:56",22.00,0,0.00
00c1d73d161e74cfbe78975c1a2ba2ff,"Novo Hamburgo",RS,1,57.93,57.93,"2018-04-26 21:59:11","2018-04-26 21:59:11",10.00,0,0.00
00c26c3dd77bb25a0423a2280886b86a,"Angra Dos Reis",RJ,1,36.69,36.69,"2018-03-04 20:11:11","2018-03-04 20:11:11",24.00,0,0.00
00c31de6420048cb3f668c99153debf7,"Rio Claro",SP,1,73.62,73.62,"2017-10-31 21:42:47","2017-10-31 21:42:47",5.00,0,0.00
00c3624c55261d9ce593f30e3815a880,"Santana Do Livramento",RS,1,414.06,414.06,"2017-03-18 11:24:06","2017-03-18 11:24:06",20.00,0,0.00
00c3c74b09b2022ac2c0f43bb09797b4,"Sao Paulo",SP,1,72.05,72.05,"2017-12-01 14:53:50","2017-12-01 14:53:50",5.00,0,0.00
00c4592dfbfe06775ab582d7a2b8dddf,Sorocaba,SP,1,67.79,67.79,"2017-11-25 21:45:25","2017-11-25 21:45:25",6.00,0,0.00
00c4d93157cffc73cb2459f52b89cee4,"Sao Goncalo",RJ,1,83.01,83.01,"2017-10-19 21:19:13","2017-10-19 21:19:13",49.00,0,100.00
00c5610e0f4b339cd3b0cc499937db8d,"Rio De Janeiro",RJ,1,170.68,170.68,"2018-07-21 21:59:41","2018-07-21 21:59:41",9.00,0,0.00
00c605c0bfa39610b994c18f822a6d5a,Curitiba,PR,1,138.74,138.74,"2018-04-24 13:23:50","2018-04-24 13:23:50",10.00,0,0.00
00c8c7f0cafacc30bfda2a9a7445ec80,"Rio De Janeiro",RJ,1,85.27,85.27,"2018-07-27 20:40:18","2018-07-27 20:40:18",20.00,0,0.00
00c916ff33b521444787ac76ac6b029d,"Rio De Janeiro",RJ,1,85.14,85.14,"2017-12-10 10:48:31","2017-12-10 10:48:31",30.00,0,100.00
00ca7e6a87ceddccce3ff015000be61b,Salvador,BA,0,NULL,NULL,NULL,NULL,NULL,0,NULL
00cac13832bd0a8b6f50f6a36b053223,"Sao Paulo",SP,1,437.84,437.84,"2018-06-05 12:16:41","2018-06-05 12:16:41",2.00,0,0.00
00cc0061269a99836cf8b029b1d0177d,Santos,SP,1,41.64,41.64,"2018-07-30 21:20:29","2018-07-30 21:20:29",1.00,0,0.00
00cc12a6d8b578b8ebd21ea4e2ae8b27,"Sao Paulo",SP,2,126.20,63.10,"2017-03-21 19:25:22","2017-03-21 19:25:23",5.50,0,0.00
00cc2d4fcb3a1864b4f900741915aa85,"Rio De Janeiro",RJ,1,71.13,71.13,"2017-12-14 15:16:42","2017-12-14 15:16:42",15.00,0,0.00
00cc7c54469f4177319d6bb12e883652,Uruara,PA,1,187.94,187.94,"2017-04-18 12:24:29","2017-04-18 12:24:29",28.00,0,0.00
00cc8551c0621bc65a440e836bb652d7,"Sao Paulo",SP,1,95.22,95.22,"2017-03-24 12:20:28","2017-03-24 12:20:28",6.00,0,0.00
00cd1ffd1a85ec2af3de73a3d341339d,"Porto Alegre",RS,1,68.32,68.32,"2018-05-08 12:28:18","2018-05-08 12:28:18",9.00,0,0.00
00cd767526517f8a4fc27db6cc5a52fa,Igrejinha,RS,1,95.21,95.21,"2017-06-27 11:12:50","2017-06-27 11:12:50",9.00,0,0.00
00cdb0d59698da325d0e6830120363bf,Ipero,SP,1,91.00,91.00,"2018-04-28 19:23:30","2018-04-28 19:23:30",5.00,0,0.00
00cf2f12497614285e5dbfb77d6dd312,"Sao Paulo",SP,1,284.23,284.23,"2018-04-17 09:50:44","2018-04-17 09:50:44",10.00,0,0.00
00d012266be1430eec790d0f405a836c,"Porto Alegre",RS,1,37.13,37.13,"2018-04-19 13:15:35","2018-04-19 13:15:35",7.00,0,0.00
00d03b5e33f8987549c5590313a4ef21,"Pantano Grande",RS,1,35.09,35.09,"2017-06-16 23:17:41","2017-06-16 23:17:41",12.00,0,0.00
00d079bd851bf5d13879d7a2a3b5ec48,"Tangara Da Serra",MT,1,178.46,178.46,"2018-01-19 11:41:03","2018-01-19 11:41:03",20.00,0,0.00
00d1e5d82377766dac9f8dc4d4eaf4a8,Penapolis,SP,1,142.00,142.00,"2018-04-05 11:32:10","2018-04-05 11:32:10",7.00,0,0.00
00d447911e5d5ae87480df8734b915f2,Niteroi,RJ,1,280.65,280.65,"2018-08-01 20:21:24","2018-08-01 20:21:24",7.00,0,0.00
00d474cea9ceb88b7175d564b081dfa3,Imbituba,SC,1,115.40,115.40,"2017-06-15 11:48:29","2017-06-15 11:48:29",8.00,0,0.00
00d4ef3e086e2191c3fb6e7b0d2a1c75,Bauru,SP,1,67.43,67.43,"2018-06-30 12:19:32","2018-06-30 12:19:32",10.00,0,0.00
00d76f8bb8df7e07711da4076c52ffe0,"Ribeirao Das Neves",MG,1,124.83,124.83,"2018-07-14 12:22:31","2018-07-14 12:22:31",6.00,0,0.00
00d7812c158831a996a6b3f4698643b5,Jundiai,SP,1,23.28,23.28,"2018-08-19 18:12:07","2018-08-19 18:12:07",2.00,0,0.00
00d7e54ab8c5d9916f19209dbaacbb3d,Osasco,SP,1,92.05,92.05,"2017-07-01 10:07:41","2017-07-01 10:07:41",9.00,0,0.00
00d8411c0f5ee4e0a9b8900ea483680e,Sarandi,PR,1,246.38,246.38,"2017-12-09 21:53:29","2017-12-09 21:53:29",10.00,0,0.00
00d85302f43fe8848153e3720c34ac01,"Santa Cruz Do Sul",RS,1,27.87,27.87,"2018-01-16 21:24:31","2018-01-16 21:24:31",19.00,0,0.00
00d890d6e36244f39e22a9fb95e68756,"Sao Luis",MA,1,51.14,51.14,"2018-02-06 10:48:40","2018-02-06 10:48:40",22.00,0,0.00
00d8a60ad2500432d9edd109cfddfd9e,Jamaica,SP,1,71.85,71.85,"2018-05-10 11:31:11","2018-05-10 11:31:11",14.00,0,0.00
00d8ba74be3eee415fe4508fdd325ee5,Jundiai,SP,1,372.69,186.35,"2018-01-31 15:46:03","2018-01-31 15:46:03",7.00,0,0.00
00d96f54b90a6ffbe7361bcfdb85b0ba,Vitoria,ES,1,127.14,127.14,"2018-02-21 10:11:39","2018-02-21 10:11:39",15.00,0,0.00
00da34ebf22b87f6c2f53dc069f237df,"Sao Paulo",SP,1,246.99,246.99,"2018-05-17 10:31:55","2018-05-17 10:31:55",5.00,0,0.00
00db0070b3c3bd0215072323c8499407,"Sao Jose Do Rio Preto",SP,1,351.33,351.33,"2018-04-22 13:17:43","2018-04-22 13:17:43",4.00,0,0.00
00db525fd8d4023dc446f0ed2519139f,Mineiros,GO,1,212.43,212.43,"2017-07-26 09:59:26","2017-07-26 09:59:26",12.00,0,0.00
00dba3af1366ca8114a40bc83021f5e9,"Sao Paulo",SP,1,146.18,146.18,"2017-12-01 04:19:27","2017-12-01 04:19:27",10.00,0,0.00
00dd4390a8e8ad7a126e8331decc49ce,"Rio De Janeiro",RJ,1,109.31,109.31,"2017-05-11 09:13:17","2017-05-11 09:13:17",5.00,0,0.00
00df047af693b421c167e27932bfd6c5,"Sao Paulo",SP,1,168.08,168.08,"2018-07-04 21:54:37","2018-07-04 21:54:37",7.00,0,0.00
00df9d2e50424d103ca8796e4dc7c207,"Para De Minas",MG,1,137.99,137.99,"2017-08-22 12:05:19","2017-08-22 12:05:19",9.00,0,0.00
00dfebc9135c7228dbb2239afc214bb5,Taubate,SP,1,28.69,28.69,"2017-11-25 02:11:32","2017-11-25 02:11:32",18.00,0,0.00
00e04d8e3aaa5ffab327612642ab4564,"Sao Paulo",SP,1,65.00,65.00,"2017-12-13 09:29:56","2017-12-13 09:29:56",16.00,0,0.00
00e10a3ff1e104902141546420f5a18b,"Porto Alegre",RS,1,73.01,73.01,"2018-07-20 10:25:59","2018-07-20 10:25:59",15.00,0,0.00
00e130c15fdc51673742f622aa7eb63c,"Juiz De Fora",MG,1,123.49,123.49,"2018-07-16 10:22:16","2018-07-16 10:22:16",9.00,0,0.00
00e151934c812526b4ed6174c8b7b1f7,Horizontina,RS,1,147.15,147.15,"2018-01-14 18:01:40","2018-01-14 18:01:40",18.00,0,0.00
00e20792154788aa00f53fbd616a8d91,Curitiba,PR,1,185.90,185.90,"2018-04-07 08:28:23","2018-04-07 08:28:23",9.00,0,0.00
00e2972a013072289c3e86cfc2b9e38d,Brasilia,DF,1,215.05,215.05,"2017-09-03 21:16:20","2017-09-03 21:16:20",9.00,0,0.00
